What is an integrated service team?	"It is a team in which members are collected based on their area of knowledge to address <font color=""#00c3c3"">one common goal</font>. The key point here is that there areas in which member <font color=""#00c3c3"">knowledge overlaps</font> but each has <font color=""#00c3c3"">their own scope</font> in which they contribute to the team."	"<img src=""paste-13397f6fec53865ec513cd2574c03ca54587a5f5.jpg"">"	y	KIN_240::Pre-Midterm_1::Integrated_Service_Team
72aa6a0498174846b3bea55a961898d5-oa-1		"<img src=""tmpe44dqmz7.png"" />"	"<img src=""72aa6a0498174846b3bea55a961898d5-oa-1-Q.svg"" />"						"<img src=""72aa6a0498174846b3bea55a961898d5-oa-1-A.svg"" />"	"<img src=""72aa6a0498174846b3bea55a961898d5-oa-O.svg"" />"	KIN_400::Pre_Midterm::Musculature_of_the_Pelvis
72aa6a0498174846b3bea55a961898d5-oa-2		"<img src=""tmpe44dqmz7.png"" />"	"<img src=""72aa6a0498174846b3bea55a961898d5-oa-2-Q.svg"" />"						"<img src=""72aa6a0498174846b3bea55a961898d5-oa-2-A.svg"" />"	"<img src=""72aa6a0498174846b3bea55a961898d5-oa-O.svg"" />"	KIN_400::Pre_Midterm::Musculature_of_the_Pelvis
72aa6a0498174846b3bea55a961898d5-oa-3		"<img src=""tmpe44dqmz7.png"" />"	"<img src=""72aa6a0498174846b3bea55a961898d5-oa-3-Q.svg"" />"						"<img src=""72aa6a0498174846b3bea55a961898d5-oa-3-A.svg"" />"	"<img src=""72aa6a0498174846b3bea55a961898d5-oa-O.svg"" />"	KIN_400::Pre_Midterm::Musculature_of_the_Pelvis
72aa6a0498174846b3bea55a961898d5-oa-4		"<img src=""tmpe44dqmz7.png"" />"	"<img src=""72aa6a0498174846b3bea55a961898d5-oa-4-Q.svg"" />"						"<img src=""72aa6a0498174846b3bea55a961898d5-oa-4-A.svg"" />"	"<img src=""72aa6a0498174846b3bea55a961898d5-oa-O.svg"" />"	KIN_400::Pre_Midterm::Musculature_of_the_Pelvis
What is the <b>distal --&gt; proximal </b>actions of the gluteus maximus?<div><br></div><div>{{c1::Extension + external rotation* of the thigh at pelvis</div><div><br></div><div>*External rotation --&gt; abduction --&gt; internal rotation with flexion}}<br></div>	"<img src=""paste-cd3e9778b05deb14678ecf3a3f4823b9af085c42.jpg"">"	KIN_400::Lower_Extremity::OIA KIN_400::Pre_Midterm::Musculature_of_the_Pelvis
What is the <b>distal --&gt; proximal </b>actions of the gluteus medius?<div><br></div><div>{{c1::abduction* + internal rotation of the thigh at pelvis</div><div><br></div><div>**Action disappears w/ flexion}}<br></div>	"<img src=""paste-cd3e9778b05deb14678ecf3a3f4823b9af085c42.jpg"">"	KIN_400::Lower_Extremity::OIA KIN_400::Pre_Midterm::Musculature_of_the_Pelvis
What is the <b>distal --&gt; proximal </b>actions of the gluteus minimus?<div><br></div><div>{{c1::abduction* + internal rotation of the thigh at pelvis</div><div><br></div><div>**Action disappears with flexion}}<br></div>	"<img src=""paste-cd3e9778b05deb14678ecf3a3f4823b9af085c42.jpg"">"	KIN_400::Lower_Extremity::OIA KIN_400::Pre_Midterm::Musculature_of_the_Pelvis
What is the <b>proximal --&gt; distal&nbsp;</b>actions of the gluteus minimus?<div><br></div><div>{{c1::abduction + internal rotation* of the pelvis at thigh</div><div><br></div><div>**action disappears w/ flexion}}<br></div>	"<img src=""paste-cd3e9778b05deb14678ecf3a3f4823b9af085c42.jpg"">"	KIN_400::Lower_Extremity::OIA KIN_400::Pre_Midterm::Musculature_of_the_Pelvis
What is the <b>proximal --&gt; distal&nbsp;</b>actions of the gluteus medius?<div><br></div><div>{{c1::abduction + internal rotation* of the pelvis at thigh</div><div><br></div><div>**action disappears w/ flexion}}<br></div>	"<img src=""paste-cd3e9778b05deb14678ecf3a3f4823b9af085c42.jpg"">"	KIN_400::Lower_Extremity::OIA KIN_400::Pre_Midterm::Musculature_of_the_Pelvis
What is the <b>proximal --&gt; distal&nbsp;</b>actions of the gluteus maximus?<div><br></div><div>{{c1::abduction + external rotation* of the pelvis at thigh</div><div><br></div><div>**ext rot --&gt; abduction --&gt; internal rot w/ flexion}}<br></div>	"<img src=""paste-cd3e9778b05deb14678ecf3a3f4823b9af085c42.jpg"">"	KIN_400::Lower_Extremity::OIA KIN_400::Pre_Midterm::Musculature_of_the_Pelvis
c9b7e8cc520e47ab9111062422503a23-oa-1		"<img src=""tmpdjatdlvd.png"" />"	"<img src=""c9b7e8cc520e47ab9111062422503a23-oa-1-Q.svg"" />"						"<img src=""c9b7e8cc520e47ab9111062422503a23-oa-1-A.svg"" />"	"<img src=""c9b7e8cc520e47ab9111062422503a23-oa-O.svg"" />"	KIN_400::Pre_Midterm::Musculature_of_the_Pelvis
c9b7e8cc520e47ab9111062422503a23-oa-2		"<img src=""tmpdjatdlvd.png"" />"	"<img src=""c9b7e8cc520e47ab9111062422503a23-oa-2-Q.svg"" />"						"<img src=""c9b7e8cc520e47ab9111062422503a23-oa-2-A.svg"" />"	"<img src=""c9b7e8cc520e47ab9111062422503a23-oa-O.svg"" />"	KIN_400::Pre_Midterm::Musculature_of_the_Pelvis
c9b7e8cc520e47ab9111062422503a23-oa-3		"<img src=""tmpdjatdlvd.png"" />"	"<img src=""c9b7e8cc520e47ab9111062422503a23-oa-3-Q.svg"" />"						"<img src=""c9b7e8cc520e47ab9111062422503a23-oa-3-A.svg"" />"	"<img src=""c9b7e8cc520e47ab9111062422503a23-oa-O.svg"" />"	KIN_400::Pre_Midterm::Musculature_of_the_Pelvis
c9b7e8cc520e47ab9111062422503a23-oa-4		"<img src=""tmpdjatdlvd.png"" />"	"<img src=""c9b7e8cc520e47ab9111062422503a23-oa-4-Q.svg"" />"						"<img src=""c9b7e8cc520e47ab9111062422503a23-oa-4-A.svg"" />"	"<img src=""c9b7e8cc520e47ab9111062422503a23-oa-O.svg"" />"	KIN_400::Pre_Midterm::Musculature_of_the_Pelvis
What are the <b>distal --&gt; proximal </b>and <b>proximal --&gt; distal </b>actions of the deep external rotators of the hip?<div><br></div><div>{{c1::They all do external rotation of the thigh on pelvis on pelvis on thigh. And they all turn into internal rotators with flexion of the hip <b>except </b>for the obturator externus!}}<br></div>	"<img src=""paste-168b128eeed1340505a412582a12ad72e9e72818.jpg"">"	KIN_400::Lower_Extremity::OIA KIN_400::Pre_Midterm::Musculature_of_the_Pelvis
d15969c142a84907a6f128e8808c0e8f-oa-1		"<img src=""tmpbe2f37sm.png"" />"	"<img src=""d15969c142a84907a6f128e8808c0e8f-oa-1-Q.svg"" />"						"<img src=""d15969c142a84907a6f128e8808c0e8f-oa-1-A.svg"" />"	"<img src=""d15969c142a84907a6f128e8808c0e8f-oa-O.svg"" />"	KIN_400::Pre_Midterm::Musculature_of_the_Pelvis
d15969c142a84907a6f128e8808c0e8f-oa-2		"<img src=""tmpbe2f37sm.png"" />"	"<img src=""d15969c142a84907a6f128e8808c0e8f-oa-2-Q.svg"" />"						"<img src=""d15969c142a84907a6f128e8808c0e8f-oa-2-A.svg"" />"	"<img src=""d15969c142a84907a6f128e8808c0e8f-oa-O.svg"" />"	KIN_400::Pre_Midterm::Musculature_of_the_Pelvis
d15969c142a84907a6f128e8808c0e8f-oa-3		"<img src=""tmpbe2f37sm.png"" />"	"<img src=""d15969c142a84907a6f128e8808c0e8f-oa-3-Q.svg"" />"						"<img src=""d15969c142a84907a6f128e8808c0e8f-oa-3-A.svg"" />"	"<img src=""d15969c142a84907a6f128e8808c0e8f-oa-O.svg"" />"	KIN_400::Pre_Midterm::Musculature_of_the_Pelvis
d15969c142a84907a6f128e8808c0e8f-oa-4		"<img src=""tmpbe2f37sm.png"" />"	"<img src=""d15969c142a84907a6f128e8808c0e8f-oa-4-Q.svg"" />"						"<img src=""d15969c142a84907a6f128e8808c0e8f-oa-4-A.svg"" />"	"<img src=""d15969c142a84907a6f128e8808c0e8f-oa-O.svg"" />"	KIN_400::Pre_Midterm::Musculature_of_the_Pelvis
867afb4086174e90915f408e9e2e5751-ao-1		"<img src=""tmpkah56s_i.png"" />"	"<img src=""867afb4086174e90915f408e9e2e5751-ao-1-Q.svg"" />"						"<img src=""867afb4086174e90915f408e9e2e5751-ao-1-A.svg"" />"	"<img src=""867afb4086174e90915f408e9e2e5751-ao-O.svg"" />"	KIN_400::Pre_Midterm::Musculature_of_the_Pelvis
867afb4086174e90915f408e9e2e5751-ao-2		"<img src=""tmpkah56s_i.png"" />"	"<img src=""867afb4086174e90915f408e9e2e5751-ao-2-Q.svg"" />"						"<img src=""867afb4086174e90915f408e9e2e5751-ao-2-A.svg"" />"	"<img src=""867afb4086174e90915f408e9e2e5751-ao-O.svg"" />"	KIN_400::Pre_Midterm::Musculature_of_the_Pelvis
867afb4086174e90915f408e9e2e5751-ao-3		"<img src=""tmpkah56s_i.png"" />"	"<img src=""867afb4086174e90915f408e9e2e5751-ao-3-Q.svg"" />"						"<img src=""867afb4086174e90915f408e9e2e5751-ao-3-A.svg"" />"	"<img src=""867afb4086174e90915f408e9e2e5751-ao-O.svg"" />"	KIN_400::Pre_Midterm::Musculature_of_the_Pelvis
867afb4086174e90915f408e9e2e5751-ao-4		"<img src=""tmpkah56s_i.png"" />"	"<img src=""867afb4086174e90915f408e9e2e5751-ao-4-Q.svg"" />"						"<img src=""867afb4086174e90915f408e9e2e5751-ao-4-A.svg"" />"	"<img src=""867afb4086174e90915f408e9e2e5751-ao-O.svg"" />"	KIN_400::Pre_Midterm::Musculature_of_the_Pelvis
What does <b>interosseous membrane </b>mean?<div><br></div><div>{{c1::A membrane across two bones}}<br></div>	"<img src=""paste-7af33a28326109074e8b471117af0555606ed399.jpg"">"	KIN_400::Pre_Midterm::Musculature_of_the_Leg
"Draw a leg cross-sectional!<div><br></div><div>{{c1::<img src=""paste-def544efd4fe97c367f980691bae5368bf3c4e43.jpg"">}}</div>"		KIN_400::Pre_Midterm::Musculature_of_the_Leg
84de35d4d11943cfb4e75d1fbd09bff8-oa-1		"<img src=""tmpfjxes80i.png"">"	"<img src=""84de35d4d11943cfb4e75d1fbd09bff8-oa-1-Q.svg"" />"						"<img src=""84de35d4d11943cfb4e75d1fbd09bff8-oa-1-A.svg"" />"	"<img src=""84de35d4d11943cfb4e75d1fbd09bff8-oa-O.svg"" />"	KIN_400::Pre_Midterm::Musculature_of_the_Leg
29f3d5b7ded943dc8d77203b5ef68b0c-oa-1		"<img src=""tmpz6r4vp3u.png"" />"	"<img src=""29f3d5b7ded943dc8d77203b5ef68b0c-oa-1-Q.svg"" />"						"<img src=""29f3d5b7ded943dc8d77203b5ef68b0c-oa-1-A.svg"" />"	"<img src=""29f3d5b7ded943dc8d77203b5ef68b0c-oa-O.svg"" />"	KIN_400::Pre_Midterm::Musculature_of_the_Leg
29f3d5b7ded943dc8d77203b5ef68b0c-oa-2		"<img src=""tmpz6r4vp3u.png"" />"	"<img src=""29f3d5b7ded943dc8d77203b5ef68b0c-oa-2-Q.svg"" />"						"<img src=""29f3d5b7ded943dc8d77203b5ef68b0c-oa-2-A.svg"" />"	"<img src=""29f3d5b7ded943dc8d77203b5ef68b0c-oa-O.svg"" />"	KIN_400::Pre_Midterm::Musculature_of_the_Leg
29f3d5b7ded943dc8d77203b5ef68b0c-oa-3		"<img src=""tmpz6r4vp3u.png"" />"	"<img src=""29f3d5b7ded943dc8d77203b5ef68b0c-oa-3-Q.svg"" />"						"<img src=""29f3d5b7ded943dc8d77203b5ef68b0c-oa-3-A.svg"" />"	"<img src=""29f3d5b7ded943dc8d77203b5ef68b0c-oa-O.svg"" />"	KIN_400::Pre_Midterm::Musculature_of_the_Leg
29f3d5b7ded943dc8d77203b5ef68b0c-oa-4		"<img src=""tmpz6r4vp3u.png"" />"	"<img src=""29f3d5b7ded943dc8d77203b5ef68b0c-oa-4-Q.svg"" />"						"<img src=""29f3d5b7ded943dc8d77203b5ef68b0c-oa-4-A.svg"" />"	"<img src=""29f3d5b7ded943dc8d77203b5ef68b0c-oa-O.svg"" />"	KIN_400::Pre_Midterm::Musculature_of_the_Leg
29f3d5b7ded943dc8d77203b5ef68b0c-oa-5		"<img src=""tmpz6r4vp3u.png"" />"	"<img src=""29f3d5b7ded943dc8d77203b5ef68b0c-oa-5-Q.svg"" />"						"<img src=""29f3d5b7ded943dc8d77203b5ef68b0c-oa-5-A.svg"" />"	"<img src=""29f3d5b7ded943dc8d77203b5ef68b0c-oa-O.svg"" />"	KIN_400::Pre_Midterm::Musculature_of_the_Leg
06fd7e8619a14c9880f15fe7dfc6db3f-ao-1		"<img src=""tmpd02yezqn.png"" />"	"<img src=""06fd7e8619a14c9880f15fe7dfc6db3f-ao-1-Q.svg"" />"						"<img src=""06fd7e8619a14c9880f15fe7dfc6db3f-ao-1-A.svg"" />"	"<img src=""06fd7e8619a14c9880f15fe7dfc6db3f-ao-O.svg"" />"	KIN_400::Pre_Midterm::Musculature_of_the_Leg
06fd7e8619a14c9880f15fe7dfc6db3f-ao-2		"<img src=""tmpd02yezqn.png"" />"	"<img src=""06fd7e8619a14c9880f15fe7dfc6db3f-ao-2-Q.svg"" />"						"<img src=""06fd7e8619a14c9880f15fe7dfc6db3f-ao-2-A.svg"" />"	"<img src=""06fd7e8619a14c9880f15fe7dfc6db3f-ao-O.svg"" />"	KIN_400::Pre_Midterm::Musculature_of_the_Leg
06fd7e8619a14c9880f15fe7dfc6db3f-ao-3		"<img src=""tmpd02yezqn.png"" />"	"<img src=""06fd7e8619a14c9880f15fe7dfc6db3f-ao-3-Q.svg"" />"						"<img src=""06fd7e8619a14c9880f15fe7dfc6db3f-ao-3-A.svg"" />"	"<img src=""06fd7e8619a14c9880f15fe7dfc6db3f-ao-O.svg"" />"	KIN_400::Pre_Midterm::Musculature_of_the_Leg
06fd7e8619a14c9880f15fe7dfc6db3f-ao-4		"<img src=""tmpd02yezqn.png"" />"	"<img src=""06fd7e8619a14c9880f15fe7dfc6db3f-ao-4-Q.svg"" />"						"<img src=""06fd7e8619a14c9880f15fe7dfc6db3f-ao-4-A.svg"" />"	"<img src=""06fd7e8619a14c9880f15fe7dfc6db3f-ao-O.svg"" />"	KIN_400::Pre_Midterm::Musculature_of_the_Leg
06fd7e8619a14c9880f15fe7dfc6db3f-ao-5		"<img src=""tmpd02yezqn.png"" />"	"<img src=""06fd7e8619a14c9880f15fe7dfc6db3f-ao-5-Q.svg"" />"						"<img src=""06fd7e8619a14c9880f15fe7dfc6db3f-ao-5-A.svg"" />"	"<img src=""06fd7e8619a14c9880f15fe7dfc6db3f-ao-O.svg"" />"	KIN_400::Pre_Midterm::Musculature_of_the_Leg
What is the <b>superficial </b>posterior leg usually called?<div><br></div><div>{{c1::calf muscles}}<br></div>	"<img src=""paste-e11218d37a992b167f66afdd8a94c726fded6284.jpg"">"	KIN_400::Pre_Midterm::Musculature_of_the_Leg
baf2a700b4784dd8af0395353673b01b-ao-1		"<img src=""tmp1ansqvw2.png"" />"	"<img src=""baf2a700b4784dd8af0395353673b01b-ao-1-Q.svg"" />"						"<img src=""baf2a700b4784dd8af0395353673b01b-ao-1-A.svg"" />"	"<img src=""baf2a700b4784dd8af0395353673b01b-ao-O.svg"" />"	KIN_400::Pre_Midterm::Musculature_of_the_Leg
baf2a700b4784dd8af0395353673b01b-ao-2		"<img src=""tmp1ansqvw2.png"" />"	"<img src=""baf2a700b4784dd8af0395353673b01b-ao-2-Q.svg"" />"						"<img src=""baf2a700b4784dd8af0395353673b01b-ao-2-A.svg"" />"	"<img src=""baf2a700b4784dd8af0395353673b01b-ao-O.svg"" />"	KIN_400::Pre_Midterm::Musculature_of_the_Leg
baf2a700b4784dd8af0395353673b01b-ao-3		"<img src=""tmp1ansqvw2.png"" />"	"<img src=""baf2a700b4784dd8af0395353673b01b-ao-3-Q.svg"" />"						"<img src=""baf2a700b4784dd8af0395353673b01b-ao-3-A.svg"" />"	"<img src=""baf2a700b4784dd8af0395353673b01b-ao-O.svg"" />"	KIN_400::Pre_Midterm::Musculature_of_the_Leg
baf2a700b4784dd8af0395353673b01b-ao-4		"<img src=""tmp1ansqvw2.png"" />"	"<img src=""baf2a700b4784dd8af0395353673b01b-ao-4-Q.svg"" />"						"<img src=""baf2a700b4784dd8af0395353673b01b-ao-4-A.svg"" />"	"<img src=""baf2a700b4784dd8af0395353673b01b-ao-O.svg"" />"	KIN_400::Pre_Midterm::Musculature_of_the_Leg
What is the <b>pneumonic </b>for Tom, Dick, And Not Harry used for?<div><br></div><div>{{c1::It is used for the muscles in the posterior leg going from Anterior-medial to posterior-lateral --&gt; tarsal tunnel - lateral to medial order}}</div><div><br></div><div>T:&nbsp;{{c1::Tibialis posterior}}</div><div>D:&nbsp;{{c1::flexor digitorum longus}}</div><div>A:&nbsp;{{c1::Posterior tibial artery}}</div><div>N:&nbsp;{{c1::Tibial nerve}}</div><div>H:&nbsp;{{c1::Flexor hallucis longus}}</div>	"<img src=""paste-f10c60e0fc3df4d87390d2037e9f197b98a5af37.jpg"">"	KIN_400::Pre_Midterm::Musculature_of_the_Leg
3f6cc619c2694fd7b7c6bad4685c91d0-ao-1		"<img src=""tmp40_7qzzt.png"" />"	"<img src=""3f6cc619c2694fd7b7c6bad4685c91d0-ao-1-Q.svg"" />"						"<img src=""3f6cc619c2694fd7b7c6bad4685c91d0-ao-1-A.svg"" />"	"<img src=""3f6cc619c2694fd7b7c6bad4685c91d0-ao-O.svg"" />"	KIN_400::Pre_Midterm::Musculature_of_the_Leg
What is the <b>point </b>of the flexor retinaculum of the ankle?<div><br></div><div>{{c1::To keep the tendons together}}<br></div>	"<img src=""paste-5204e616ae13fd656d5762dac4f91b612f6d072f.jpg"">"	KIN_400::Pre_Midterm::Musculature_of_the_Leg
26e59faefd9d4ca0a2a6982468c9204c-ao-1		"<img src=""tmpg_8guoug.png"" />"	"<img src=""26e59faefd9d4ca0a2a6982468c9204c-ao-1-Q.svg"" />"						"<img src=""26e59faefd9d4ca0a2a6982468c9204c-ao-1-A.svg"" />"	"<img src=""26e59faefd9d4ca0a2a6982468c9204c-ao-O.svg"" />"	KIN_400::Pre_Midterm::Musculature_of_the_Leg
26e59faefd9d4ca0a2a6982468c9204c-ao-2		"<img src=""tmpg_8guoug.png"" />"	"<img src=""26e59faefd9d4ca0a2a6982468c9204c-ao-2-Q.svg"" />"						"<img src=""26e59faefd9d4ca0a2a6982468c9204c-ao-2-A.svg"" />"	"<img src=""26e59faefd9d4ca0a2a6982468c9204c-ao-O.svg"" />"	KIN_400::Pre_Midterm::Musculature_of_the_Leg
dd6a0884387e48cc9152abcd07c8e61d-ao-1		"<img src=""tmpiywhek9_.png"" />"	"<img src=""dd6a0884387e48cc9152abcd07c8e61d-ao-1-Q.svg"" />"						"<img src=""dd6a0884387e48cc9152abcd07c8e61d-ao-1-A.svg"" />"	"<img src=""dd6a0884387e48cc9152abcd07c8e61d-ao-O.svg"" />"	KIN_400::Pre_Midterm::Musculature_of_the_Leg
dd6a0884387e48cc9152abcd07c8e61d-ao-2		"<img src=""tmpiywhek9_.png"" />"	"<img src=""dd6a0884387e48cc9152abcd07c8e61d-ao-2-Q.svg"" />"						"<img src=""dd6a0884387e48cc9152abcd07c8e61d-ao-2-A.svg"" />"	"<img src=""dd6a0884387e48cc9152abcd07c8e61d-ao-O.svg"" />"	KIN_400::Pre_Midterm::Musculature_of_the_Leg
dd6a0884387e48cc9152abcd07c8e61d-ao-3		"<img src=""tmpiywhek9_.png"" />"	"<img src=""dd6a0884387e48cc9152abcd07c8e61d-ao-3-Q.svg"" />"						"<img src=""dd6a0884387e48cc9152abcd07c8e61d-ao-3-A.svg"" />"	"<img src=""dd6a0884387e48cc9152abcd07c8e61d-ao-O.svg"" />"	KIN_400::Pre_Midterm::Musculature_of_the_Leg
dd6a0884387e48cc9152abcd07c8e61d-ao-4		"<img src=""tmpiywhek9_.png"" />"	"<img src=""dd6a0884387e48cc9152abcd07c8e61d-ao-4-Q.svg"" />"						"<img src=""dd6a0884387e48cc9152abcd07c8e61d-ao-4-A.svg"" />"	"<img src=""dd6a0884387e48cc9152abcd07c8e61d-ao-O.svg"" />"	KIN_400::Pre_Midterm::Musculature_of_the_Leg
ce621c009a8c4f6b9d1e82e04df3cb39-ao-1		"<img src=""tmp4oby4uu_.png"" />"	"<img src=""ce621c009a8c4f6b9d1e82e04df3cb39-ao-1-Q.svg"" />"						"<img src=""ce621c009a8c4f6b9d1e82e04df3cb39-ao-1-A.svg"" />"	"<img src=""ce621c009a8c4f6b9d1e82e04df3cb39-ao-O.svg"" />"	KIN_400::Pre_Midterm::Musculature_of_the_Leg
ce621c009a8c4f6b9d1e82e04df3cb39-ao-2		"<img src=""tmp4oby4uu_.png"" />"	"<img src=""ce621c009a8c4f6b9d1e82e04df3cb39-ao-2-Q.svg"" />"						"<img src=""ce621c009a8c4f6b9d1e82e04df3cb39-ao-2-A.svg"" />"	"<img src=""ce621c009a8c4f6b9d1e82e04df3cb39-ao-O.svg"" />"	KIN_400::Pre_Midterm::Musculature_of_the_Leg
ce621c009a8c4f6b9d1e82e04df3cb39-ao-3		"<img src=""tmp4oby4uu_.png"" />"	"<img src=""ce621c009a8c4f6b9d1e82e04df3cb39-ao-3-Q.svg"" />"						"<img src=""ce621c009a8c4f6b9d1e82e04df3cb39-ao-3-A.svg"" />"	"<img src=""ce621c009a8c4f6b9d1e82e04df3cb39-ao-O.svg"" />"	KIN_400::Pre_Midterm::Musculature_of_the_Leg
ce621c009a8c4f6b9d1e82e04df3cb39-ao-4		"<img src=""tmp4oby4uu_.png"" />"	"<img src=""ce621c009a8c4f6b9d1e82e04df3cb39-ao-4-Q.svg"" />"						"<img src=""ce621c009a8c4f6b9d1e82e04df3cb39-ao-4-A.svg"" />"	"<img src=""ce621c009a8c4f6b9d1e82e04df3cb39-ao-O.svg"" />"	KIN_400::Pre_Midterm::Musculature_of_the_Leg
ce621c009a8c4f6b9d1e82e04df3cb39-ao-5		"<img src=""tmp4oby4uu_.png"" />"	"<img src=""ce621c009a8c4f6b9d1e82e04df3cb39-ao-5-Q.svg"" />"						"<img src=""ce621c009a8c4f6b9d1e82e04df3cb39-ao-5-A.svg"" />"	"<img src=""ce621c009a8c4f6b9d1e82e04df3cb39-ao-O.svg"" />"	KIN_400::Pre_Midterm::Musculature_of_the_Leg
7046eaf6617d45fd96b52e7a659251de-ao-1		"<img src=""tmp9ru8dzne.png"" />"	"<img src=""7046eaf6617d45fd96b52e7a659251de-ao-1-Q.svg"" />"						"<img src=""7046eaf6617d45fd96b52e7a659251de-ao-1-A.svg"" />"	"<img src=""7046eaf6617d45fd96b52e7a659251de-ao-O.svg"" />"	KIN_400::Pre_Midterm::Musculature_of_the_Leg
7046eaf6617d45fd96b52e7a659251de-ao-2		"<img src=""tmp9ru8dzne.png"" />"	"<img src=""7046eaf6617d45fd96b52e7a659251de-ao-2-Q.svg"" />"						"<img src=""7046eaf6617d45fd96b52e7a659251de-ao-2-A.svg"" />"	"<img src=""7046eaf6617d45fd96b52e7a659251de-ao-O.svg"" />"	KIN_400::Pre_Midterm::Musculature_of_the_Leg
7046eaf6617d45fd96b52e7a659251de-ao-3		"<img src=""tmp9ru8dzne.png"" />"	"<img src=""7046eaf6617d45fd96b52e7a659251de-ao-3-Q.svg"" />"						"<img src=""7046eaf6617d45fd96b52e7a659251de-ao-3-A.svg"" />"	"<img src=""7046eaf6617d45fd96b52e7a659251de-ao-O.svg"" />"	KIN_400::Pre_Midterm::Musculature_of_the_Leg
7046eaf6617d45fd96b52e7a659251de-ao-4		"<img src=""tmp9ru8dzne.png"" />"	"<img src=""7046eaf6617d45fd96b52e7a659251de-ao-4-Q.svg"" />"						"<img src=""7046eaf6617d45fd96b52e7a659251de-ao-4-A.svg"" />"	"<img src=""7046eaf6617d45fd96b52e7a659251de-ao-O.svg"" />"	KIN_400::Pre_Midterm::Musculature_of_the_Leg
The inferior fibular retinaculum splits and becomes the {{c1::inferior extensor retinaculum (deep dorsum of the foot)}}	"Commonly known as the Y-band<div><img src=""paste-10a7c35616cbf8b13c20005d5119a859676c90ff.jpg""><br></div>"	KIN_400::Pre_Midterm::Musculature_of_the_Leg
What is the <b>distal --&gt; proximal </b>actions of the popliteus?<div><br></div><div>{{c1::Internal rotation of the leg at knee}}<br></div>	"<img src=""paste-b3f80e120e5dce838b7b76f989047610e6447f84.jpg"">"	KIN_400::Lower_Extremity::OIA KIN_400::Pre_Midterm::Musculature_of_the_Leg
What is the <b>proximal --&gt; distal&nbsp;</b>actions of the popliteus?<div><br></div><div>{{c1::Exterma; rotation of the thigh at knee}}<br></div>	"<img src=""paste-b3f80e120e5dce838b7b76f989047610e6447f84.jpg"">"	KIN_400::Lower_Extremity::OIA KIN_400::Pre_Midterm::Musculature_of_the_Leg
What is the <b>screwhome mechanism</b>?<div><br></div><div>{{c1::The last 10-20 degrees of leg extension of the knee or thigh extension of the knee there is external rotation of the leg or internal rotation of the thigh to lock the knee in place (prevent further extension)}}<br></div>	"<img src=""paste-2f76c2ade0144ab70501a7386d67edae7262358f.jpg"">"	KIN_400::Pre_Midterm::Musculature_of_the_Leg
What muscle is important to <b>unlock </b>the screwhome mechanism?<div><br></div><div>Muscle:&nbsp;{{c1::Popliteus}}</div><div>Reason:&nbsp;{{c1::It does the opposite actions of the screwhome mechanism allowing the leg to return to normal position after extension (allows knee to go into flexion)}}</div>	"<img src=""paste-2f76c2ade0144ab70501a7386d67edae7262358f.jpg"">"	KIN_400::Pre_Midterm::Musculature_of_the_Leg
Rotating the tibia forward with a planted foot is also called&nbsp;{{c1::Dorsiflexion}}	"<img src=""paste-d9dac7634f80b39332e73273ffcc982d810efedc.jpg"">"	KIN_400::Pre_Midterm::Musculature_of_the_Leg
Rotating the tibia backwards with a planted foot is also called&nbsp;{{c1::plantarflexion}}	"<img src=""paste-d9dac7634f80b39332e73273ffcc982d810efedc.jpg"">"	KIN_400::Pre_Midterm::Musculature_of_the_Leg
In standing, the&nbsp;{{c1::Soleus}}, taking its fixed point from below, steadies the leg upon the foot and prevents the body from falling forward.	"This is because plantarflexion is moving the tibia backward with a fixed foot!<div><img src=""paste-e0658080f37de4d7369364f986e645fbd7f3454d.jpg""><br></div>"	KIN_400::Pre_Midterm::Musculature_of_the_Leg
79f9c637eea94caeaec235341994bb80-oa-1		"<img src=""tmpjjhk21h5.png"" />"	"<img src=""79f9c637eea94caeaec235341994bb80-oa-1-Q.svg"" />"						"<img src=""79f9c637eea94caeaec235341994bb80-oa-1-A.svg"" />"	"<img src=""79f9c637eea94caeaec235341994bb80-oa-O.svg"" />"	KIN_400::Pre_Midterm::Musculature_of_the_Leg
79f9c637eea94caeaec235341994bb80-oa-2		"<img src=""tmpjjhk21h5.png"" />"	"<img src=""79f9c637eea94caeaec235341994bb80-oa-2-Q.svg"" />"						"<img src=""79f9c637eea94caeaec235341994bb80-oa-2-A.svg"" />"	"<img src=""79f9c637eea94caeaec235341994bb80-oa-O.svg"" />"	KIN_400::Pre_Midterm::Musculature_of_the_Leg
79f9c637eea94caeaec235341994bb80-oa-3		"<img src=""tmpjjhk21h5.png"" />"	"<img src=""79f9c637eea94caeaec235341994bb80-oa-3-Q.svg"" />"						"<img src=""79f9c637eea94caeaec235341994bb80-oa-3-A.svg"" />"	"<img src=""79f9c637eea94caeaec235341994bb80-oa-O.svg"" />"	KIN_400::Pre_Midterm::Musculature_of_the_Leg
79f9c637eea94caeaec235341994bb80-oa-4		"<img src=""tmpjjhk21h5.png"" />"	"<img src=""79f9c637eea94caeaec235341994bb80-oa-4-Q.svg"" />"						"<img src=""79f9c637eea94caeaec235341994bb80-oa-4-A.svg"" />"	"<img src=""79f9c637eea94caeaec235341994bb80-oa-O.svg"" />"	KIN_400::Pre_Midterm::Musculature_of_the_Leg
